RevenueHCPCSCd,Category1,Category2,Category3,Category2Rank,Category3Rank
E3071,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3072,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3073,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3074,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3075,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3076,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3077,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3078,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3079,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3080,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3081,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3082,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3083,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3084,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3085,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3086,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3087,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3088,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3089,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3090,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3091,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3092,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3093,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3094,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3095,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3096,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3097,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3098,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3099,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3100,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3101,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3102,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3103,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3104,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3105,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3106,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3107,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3108,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3109,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3110,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3111,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3112,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3113,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3114,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3115,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3116,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3117,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3118,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3119,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3120,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3121,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3122,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3123,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3124,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3125,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3126,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3127,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3128,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3129,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3130,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3131,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3132,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3133,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3134,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3135,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3136,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3137,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3138,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3139,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3140,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3141,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3142,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3143,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3144,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3145,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3146,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3147,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3148,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3149,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3150,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3151,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3152,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3153,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3154,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3155,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3156,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3157,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3158,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3159,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3160,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3161,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3162,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3163,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3164,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3165,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3166,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3167,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3168,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3169,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3170,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3171,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3172,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3173,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3174,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3175,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3176,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3177,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3178,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3179,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3180,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3181,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3182,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3183,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3184,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3185,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3186,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3187,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3188,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3189,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3190,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3191,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3192,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3193,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3194,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3195,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3196,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3197,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3198,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3199,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3200,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3201,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3202,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3203,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3204,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3205,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3206,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3207,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3208,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3209,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3210,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3211,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3212,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3213,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3214,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3215,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3216,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3217,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3218,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3219,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3220,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3221,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3222,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3223,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3224,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3225,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3226,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3227,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3228,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3229,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3230,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3231,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3232,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3233,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3234,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3235,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3236,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3237,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3238,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3239,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3240,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3241,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3242,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3243,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3244,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3245,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3246,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3247,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3248,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3249,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3250,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3251,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3252,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3253,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3254,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3255,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3256,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3257,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3258,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3259,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3260,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3261,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3262,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3263,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3264,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3265,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3266,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3267,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3268,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3269,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3270,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3271,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3272,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3273,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3274,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3275,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3276,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3277,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3278,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3279,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3280,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3281,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3282,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3283,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3284,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3285,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3286,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3287,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3288,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3289,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3290,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3291,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3292,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3293,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3294,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3295,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3296,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3297,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3298,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3299,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3300,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3301,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3302,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3303,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3304,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3305,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3306,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3307,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3308,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3309,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3310,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3311,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3312,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3313,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3314,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3315,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3316,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3317,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3318,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3319,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3320,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3321,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3322,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3323,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3324,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3325,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3326,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3327,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3328,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3329,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3330,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3331,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3332,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3333,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3334,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3335,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3336,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3337,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3338,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3339,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3340,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3341,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3342,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3343,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3344,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3345,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3346,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3347,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3348,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3349,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3350,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3351,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3352,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3353,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3354,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3355,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3356,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3357,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3358,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3359,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3360,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3361,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3362,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3363,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3364,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3365,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3366,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3367,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3368,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3369,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3370,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3371,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3372,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3373,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3374,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3375,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3376,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3377,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3378,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3379,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3380,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3381,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3382,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3383,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3384,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3385,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3386,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3387,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3388,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3389,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3390,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3391,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3392,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3393,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3394,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3395,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3396,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3397,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3398,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3399,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3400,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3401,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3402,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3403,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3404,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3405,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3406,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3407,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3408,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3409,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3410,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3411,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3412,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3413,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3414,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3415,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3416,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3417,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3418,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3419,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3420,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3421,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3422,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3423,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3424,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3425,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3426,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3427,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3428,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3429,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3430,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3431,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3432,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3433,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3434,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3435,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3436,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3437,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3438,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3439,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3440,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3441,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3442,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3443,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3444,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3445,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3446,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3447,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3448,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3449,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3450,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3451,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3452,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3453,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3454,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3455,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3456,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3457,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3458,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3459,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3460,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3461,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3462,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3463,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3464,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3465,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3466,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3467,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
E3468,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
